Idx	Dataset	StartIdx	EndIdx	NumPts	X	Y	Z
872	2015-02-03-08-45-10	1422955648426980	1422955657139723	37300	-117.289729	1008.101466	2.944145
873	2015-02-03-08-45-10	1422955650174711	1422955658482959	34764	-112.140509	998.066497	2.664755
874	2015-02-03-08-45-10	1422955651661502	1422955659847402	33860	-107.236167	988.351044	2.466511
875	2015-02-03-08-45-10	1422955653087701	1422955661211825	30985	-102.743510	979.109158	2.382886
876	2015-02-03-08-45-10	1422955654471856	1422955662597329	31599	-98.260055	969.766165	2.358675
877	2015-02-03-08-45-10	1422955655835929	1422955663961251	29620	-93.887876	960.923727	2.367088
878	2015-02-03-08-45-10	1422955657179848	1422955665324469	30529	-89.271670	951.558865	2.353788
879	2015-02-03-08-45-10	1422955658543119	1422955666709301	32826	-84.677338	942.569693	2.427211
880	2015-02-03-08-45-10	1422955659907580	1422955668093337	35561	-80.104164	933.536893	2.456330
881	2015-02-03-08-45-10	1422955661272061	1422955669495883	37269	-75.555926	924.778960	2.506843
882	2015-02-03-08-45-10	1422955662637480	1422955670979536	39827	-70.698183	915.613810	2.536394
883	2015-02-03-08-45-10	1422955664021397	1422955672664528	40030	-65.910188	906.510537	2.544606
884	2015-02-03-08-45-10	1422955665384696	1422955675130309	38719	-60.444716	895.144713	2.548184
885	2015-02-03-08-45-10	1422955666769561	1422955680989027	36786	-52.564506	881.489754	2.614647
